"Geolocation","Threshold/Incidence/Parameters","Year","Value (Reported value — see source for units)","Source status","Release","Source"
"....Agusan del Norte (w/o the City of Butuan) 2/, c/","95% Confidence Interval (Lower Limit)","2021","28.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Norte (w/o the City of Butuan) 2/, c/","95% Confidence Interval (Lower Limit)","2023","18.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Norte (w/o the City of Butuan) 2/, c/","95% Confidence Interval (Upper Limit)","2018","32","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Norte (w/o the City of Butuan) 2/, c/","95% Confidence Interval (Upper Limit)","2021","36.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Norte (w/o the City of Butuan) 2/, c/","95% Confidence Interval (Upper Limit)","2023","27.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","24040.04","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","28455.35","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","29502.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Poverty Incidence among Population (%)","2018","20.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Poverty Incidence among Population (%)","2021","29.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Poverty Incidence among Population (%)","2023","16.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Coefficient of Variation","2018","9.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Coefficient of Variation","2021","7.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Coefficient of Variation","2023","10.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Standard Error","2018","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Standard Error","2021","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","Standard Error","2023","1.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Lower Limit)","2018","16.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Lower Limit)","2021","25.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Lower Limit)","2023","13.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Upper Limit)","2018","24.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Upper Limit)","2021","33.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....City of Butuan 1/, 2/, c/","95% Confidence Interval (Upper Limit)","2023","19.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Annual Per Capita Poverty Threshold (in PhP)","2018","24655.14","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Annual Per Capita Poverty Threshold (in PhP)","2021","27820.89","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Annual Per Capita Poverty Threshold (in PhP)","2023","29210.13","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Poverty Incidence among Population (%)","2018","37.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Poverty Incidence among Population (%)","2021","41.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Poverty Incidence among Population (%)","2023","32.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Coefficient of Variation","2018","6.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Coefficient of Variation","2021","6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Coefficient of Variation","2023","8.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Standard Error","2018","2.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Standard Error","2021","2.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","Standard Error","2023","2.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Lower Limit)","2018","33.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Lower Limit)","2021","36.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Lower Limit)","2023","27.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Upper Limit)","2018","42.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Upper Limit)","2021","46.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Agusan del Sur 2/","95% Confidence Interval (Upper Limit)","2023","37.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","28293.48","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","26443.76","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","29864.86","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Poverty Incidence among Population (%)","2018","34.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Poverty Incidence among Population (%)","2021","27.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Poverty Incidence among Population (%)","2023","10","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Coefficient of Variation","2018","6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Coefficient of Variation","2021","11.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Coefficient of Variation","2023","12.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Standard Error","2018","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Standard Error","2021","3.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","Standard Error","2023","1.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2018","30.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2021","21.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2023","7.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2018","38.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2021","33.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Norte 2/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2023","12.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","24873.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","26441.36","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","28997.48","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Poverty Incidence among Population (%)","2018","25.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Poverty Incidence among Population (%)","2021","31.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Poverty Incidence among Population (%)","2023","16.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Coefficient of Variation","2018","8.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Coefficient of Variation","2021","7.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Coefficient of Variation","2023","11.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Standard Error","2018","2.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Standard Error","2021","2.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","Standard Error","2023","1.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Lower Limit)","2018","21.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Lower Limit)","2021","26.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Lower Limit)","2023","12.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Upper Limit)","2018","29.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Upper Limit)","2021","35.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Surigao del Sur 2/, 3/, c/","95% Confidence Interval (Upper Limit)","2023","19.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Annual Per Capita Poverty Threshold (in PhP)","2018","26408.52","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Annual Per Capita Poverty Threshold (in PhP)","2021","28906.69","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Annual Per Capita Poverty Threshold (in PhP)","2023","33988.54","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Poverty Incidence among Population (%)","2018","32.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Poverty Incidence among Population (%)","2021","33.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Poverty Incidence among Population (%)","2023","29.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Coefficient of Variation","2018","10.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Coefficient of Variation","2021","9.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Coefficient of Variation","2023","7.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Standard Error","2018","3.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Standard Error","2021","3.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","Standard Error","2023","2.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Lower Limit)","2018","26.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Lower Limit)","2021","27","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Lower Limit)","2023","24.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Upper Limit)","2018","39.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Upper Limit)","2021","39.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Dinagat Islands a/","95% Confidence Interval (Upper Limit)","2023","34","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Annual Per Capita Poverty Threshold (in PhP)","2018","27714.84","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Annual Per Capita Poverty Threshold (in PhP)","2021","27233.65","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Annual Per Capita Poverty Threshold (in PhP)","2023","30922.26","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Poverty Incidence among Population (%)","2018","60.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Poverty Incidence among Population (%)","2021","35.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Poverty Incidence among Population (%)","2023","32.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Coefficient of Variation","2018","2.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Coefficient of Variation","2021","3.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Coefficient of Variation","2023","3.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Standard Error","2018","1.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Standard Error","2021","1.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","Standard Error","2023","1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) r1, 1/, 3/, 5/","95% Confidence Interval (Lower Limit)","2018","57.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
